GEOID,County,State,Target_PctChg,AgeUnder15,Age15to24,Age25to34,Age35to44,Age45to64,Age65to84,asAgeOver85,Married_Family,Avg_HH_Size,Avg_Fam_Size,High_School,BS,Veterans,Born_in_State,Own_Comp,Broadband_Access,Mean_HHI,Median_HHI,Unempl_Rate,maskLow,maskHigh,DensPerSqMile,DominantReligion,Religiosity,Region,vaccineHest,Geographical_Point,CVAC_level_of_concern_for_vaccination_rollout,Social_Vulnerability_Index_SVI,per_dem,per_gop
13127,Glynn County,Georgia,4.503649635,0.137,0.114,0.127,0.113,0.257,0.184,0.025,0.468,2.42,2.99,0.9,0.281,0.092,0.534,0.879,0.777,82009,59004,4.8,0.264,0.736,189.7,Evangelical,0.656770402,South,0.4737,POINT (-83.426574 32.638481),0.65,0.72,0.378250929,0.610102887
13135,Gwinnett County,Georgia,0.348101266,0.152,0.141,0.132,0.142,0.263,0.095,0.011,0.581,3.09,3.57,0.878,0.392,0.057,0.375,0.965,0.892,93401,72109,3.2,0.171,0.829,1871.2,Evangelical,0.533536317,South,0.366,POINT (-83.426574 32.638481),0.52,0.43,0.584494098,0.401910039
13139,Hall County,Georgia,-0.503150315,0.139,0.136,0.125,0.12,0.263,0.139,0.013,0.585,3.09,3.62,0.796,0.254,0.068,0.53,0.936,0.92,96366,67467,3.9,0.258,0.743,457.5,Evangelical,0.826039046,South,0.4547,POINT (-83.426574 32.638481),0.63,0.66,0.276494693,0.708914587
13151,Henry County,Georgia,0.254988914,0.149,0.145,0.121,0.131,0.279,0.106,0.014,0.515,2.93,3.39,0.916,0.262,0.101,0.492,0.961,0.884,90267,71939,5.2,0.242,0.759,633,Evangelical,0.396769353,South,0.4257,POINT (-83.426574 32.638481),0.48,0.31,0.59710727,0.392355973
13153,Houston County,Georgia,0.960176991,0.152,0.144,0.133,0.132,0.249,0.113,0.015,0.492,2.67,3.27,0.928,0.279,0.152,0.512,0.928,0.879,77442,66740,4.2,0.247,0.753,372.5,Evangelical,0.599392423,South,0.4471,POINT (-83.426574 32.638481),0.65,0.57,0.430783826,0.555065608
13157,Jackson County,Georgia,0.635730858,0.148,0.098,0.144,0.137,0.256,0.133,0.016,0.604,2.86,3.28,0.851,0.25,0.077,0.66,0.911,0.817,84923,65063,2.3,0.327,0.674,178.1,Evangelical,0.429858643,South,0.4785,POINT (-83.426574 32.638481),0.62,0.35,0.20284008,0.783065693
13185,Lowndes County,Georgia,0.327014218,0.139,0.198,0.159,0.12,0.189,0.11,0.015,0.411,2.65,3.34,0.907,0.252,0.082,0.561,0.904,0.716,62009,45683,6.7,0.358,0.643,220.2,Evangelical,0.604945392,South,0.502,POINT (-83.426574 32.638481),0.82,0.87,0.433955345,0.554244418
13215,Muscogee County,Georgia,0.926421405,0.139,0.139,0.153,0.129,0.232,0.117,0.02,0.385,2.59,3.38,0.889,0.247,0.13,0.577,0.911,0.844,70702,46934,6.5,0.219,0.78,877.5,Evangelical,0.71398478,South,0.4742,POINT (-83.426574 32.638481),0.7,0.9,0.61412922,0.373934968
13217,Newton County,Georgia,0.264367816,0.167,0.12,0.136,0.124,0.255,0.12,0.012,0.486,2.91,3.38,0.858,0.179,0.072,0.636,0.955,0.929,70273,57254,4.3,0.293,0.707,367.3,Evangelical,0.420486604,South,0.4743,POINT (-83.426574 32.638481),0.68,0.71,0.549267987,0.440111369
13223,Paulding County,Georgia,-0.049562682,0.148,0.136,0.12,0.155,0.274,0.098,0.008,0.591,2.97,3.39,0.878,0.221,0.087,0.547,0.953,0.888,82879,75800,4.6,0.273,0.727,455.8,Evangelical,0.300897951,South,0.5018,POINT (-83.426574 32.638481),0.57,0.14,0.34783067,0.638581736
13245,Richmond County,Georgia,-0.293398533,0.123,0.151,0.163,0.115,0.236,0.132,0.015,0.328,2.81,3.62,0.868,0.199,0.115,0.618,0.921,0.82,59361,44973,5.8,0.241,0.758,618.4,Evangelical,0.651975328,South,0.5065,POINT (-83.426574 32.638481),0.72,0.93,0.679458447,0.307784252
13247,Rockdale County,Georgia,0.483622351,0.146,0.14,0.11,0.129,0.271,0.137,0.015,0.457,2.75,3.28,0.881,0.236,0.095,0.506,0.939,0.857,78651,60560,6.8,0.251,0.75,656.5,Evangelical,0.483717655,South,0.4743,POINT (-83.426574 32.638481),0.5,0.55,0.699111479,0.291264743
13255,Spalding County,Georgia,-0.680373832,0.14,0.117,0.119,0.107,0.27,0.162,0.022,0.381,2.57,3.2,0.848,0.177,0.075,0.759,0.858,0.778,68860,51677,3.6,0.289,0.711,326.1,Evangelical,0.810918796,South,0.5203,POINT (-83.426574 32.638481),0.78,0.87,0.391513025,0.599251928
13285,Troup County,Georgia,3.504901961,0.134,0.133,0.166,0.114,0.238,0.137,0.015,0.444,2.8,3.56,0.889,0.197,0.086,0.72,0.842,0.786,62990,46198,3.6,0.325,0.675,161.9,Evangelical,0.631689637,South,0.5268,POINT (-83.426574 32.638481),0.81,0.9,0.385296369,0.6037874
13295,Walker County,Georgia,-0.478768577,0.121,0.118,0.119,0.129,0.27,0.173,0.014,0.496,2.54,3.16,0.803,0.167,0.077,0.484,0.896,0.824,58818,47856,6.7,0.425,0.576,154,Evangelical,0.599016813,South,0.5187,POINT (-83.426574 32.638481),0.72,0.64,0.196566056,0.789432445
13297,Walton County,Georgia,-0.078880407,0.143,0.111,0.142,0.118,0.271,0.137,0.023,0.542,2.81,3.14,0.857,0.235,0.074,0.678,0.917,0.857,82283,66176,7,0.417,0.583,257.2,Evangelical,0.457537484,South,0.4839,POINT (-83.426574 32.638481),0.53,0.29,0.248233613,0.740590688
13313,Whitfield County,Georgia,-0.205278592,0.148,0.141,0.122,0.144,0.235,0.134,0.008,0.498,2.98,3.45,0.718,0.166,0.053,0.597,0.873,0.844,72484,52198,4.8,0.456,0.545,353.2,Evangelical,0.711663856,South,0.4695,POINT (-83.426574 32.638481),0.84,0.88,0.290485775,0.697492248
15001,Hawaii County,Hawaii,-0.496232508,0.123,0.106,0.105,0.127,0.263,0.199,0.02,0.468,2.79,3.46,0.926,0.3,0.096,0.543,0.911,0.851,88393,67075,5.7,0.079,0.921,45.9,Catholic,0.501877577,West,0.2003,POINT (-157.854309 21.361013),0.35,0.58,0.668811351,0.306295124
15003,Honolulu County,Hawaii,0.645038168,0.115,0.124,0.15,0.129,0.237,0.154,0.029,0.501,2.97,3.59,0.926,0.358,0.088,0.527,0.937,0.892,111776,87470,3.6,0.05,0.949,1586.7,Catholic,0.407391049,West,0.163,POINT (-157.854309 21.361013),0.3,0.47,0.625124963,0.356592535
15007,Kauai County,Hawaii,4.369565217,0.125,0.105,0.111,0.137,0.252,0.182,0.029,0.564,3.12,3.63,0.928,0.286,0.078,0.505,0.94,0.918,100559,81971,2.6,0.067,0.933,108.2,Catholic,0.415748759,West,0.1915,POINT (-157.854309 21.361013),0.18,0.31,0.633638833,0.345762307
15009,Maui County,Hawaii,-0.636686391,0.122,0.099,0.121,0.143,0.263,0.173,0.02,0.497,3.01,3.55,0.906,0.277,0.052,0.488,0.908,0.833,99883,80754,3.7,0.075,0.925,133.3,Catholic,0.459873154,West,0.1915,POINT (-157.854309 21.361013),0.23,0.39,0.665854963,0.311440797
16001,Ada County,Idaho,0.346083789,0.132,0.127,0.146,0.142,0.248,0.135,0.014,0.535,2.56,3.06,0.947,0.397,0.089,0.412,0.975,0.922,96684,72021,3.8,0.28,0.72,372.8,Other,0.463591299,West,0.5253,POINT (-114.659366 44.389073),0.13,0.14,0.464703592,0.503872562
16005,Bannock County,Idaho,-0.519736842,0.135,0.145,0.151,0.125,0.226,0.132,0.009,0.509,2.68,3.35,0.94,0.295,0.07,0.59,0.929,0.878,65404,51989,3.4,0.453,0.547,74.5,Other,0.682794336,West,0.6064,POINT (-114.659366 44.389073),0.25,0.58,0.371198139,0.589866761
16019,Bonneville County,Idaho,0.941176471,0.176,0.133,0.143,0.124,0.214,0.119,0.012,0.535,2.89,3.55,0.93,0.327,0.075,0.565,0.961,0.915,84685,64618,1.1,0.486,0.515,55.9,Other,0.752316902,West,0.548,POINT (-114.659366 44.389073),0.19,0.36,0.263987406,0.700157422
16027,Canyon County,Idaho,-0.462721893,0.16,0.143,0.137,0.126,0.22,0.132,0.01,0.541,2.93,3.41,0.869,0.204,0.088,0.479,0.949,0.91,71937,58945,2.8,0.378,0.621,321.6,Other,0.42874081,West,0.5579,POINT (-114.659366 44.389073),0.45,0.74,0.286173953,0.682887724
16055,Kootenai County,Idaho,-0.556372549,0.131,0.115,0.124,0.123,0.257,0.174,0.019,0.523,2.51,3.03,0.935,0.245,0.129,0.343,0.954,0.88,74659,62579,2,0.421,0.579,111.3,Other,0.597903158,West,0.5729,POINT (-114.659366 44.389073),0.11,0.23,0.270500011,0.699136607
16083,Twin Falls County,Idaho,1.222972973,0.167,0.131,0.131,0.121,0.214,0.146,0.015,0.537,2.71,3.37,0.855,0.214,0.077,0.583,0.912,0.86,72044,56276,3.5,0.489,0.512,40.2,Other,0.524213389,West,0.601,POINT (-114.659366 44.389073),0.26,0.5,0.256025082,0.706025082
17001,Adams County,Illinois,2.809728183,0.127,0.106,0.12,0.125,0.256,0.174,0.03,0.51,2.37,2.98,0.911,0.239,0.082,0.782,0.856,0.81,70658,55727,4.1,0.461,0.54,78.5,Catholic,0.87501304,Midwest,0.3239,POINT (-89.148632 40.124144),0.26,0.25,0.25749396,0.72240284
17019,Champaign County,Illinois,-0.305389222,0.105,0.262,0.138,0.109,0.202,0.113,0.019,0.358,2.38,3.14,0.934,0.462,0.043,0.652,0.94,0.841,74061,52405,5,0.147,0.853,201.8,Catholic,0.426634043,Midwest,0.2615,POINT (-89.148632 40.124144),0.44,0.5,0.597135024,0.369213544
17031,Cook County,Illinois,-0.184313725,0.12,0.123,0.163,0.136,0.247,0.132,0.02,0.4,2.55,3.37,0.879,0.405,0.035,0.618,0.919,0.855,100785,69429,5.5,0.116,0.884,5495.1,Catholic,0.620622849,Midwest,0.2461,POINT (-89.148632 40.124144),0.5,0.68,0.743505533,0.240488171
17037,DeKalb County,Illinois,-0.307909605,0.123,0.235,0.12,0.113,0.224,0.115,0.016,0.424,2.55,3.23,0.928,0.36,0.051,0.765,0.964,0.925,79542,64131,5.6,0.053,0.947,166.6,Catholic,0.580610498,Midwest,0.2631,POINT (-89.148632 40.124144),0.38,0.49,0.513513514,0.456458772
17043,DuPage County,Illinois,-0.282352941,0.126,0.127,0.126,0.131,0.271,0.143,0.019,0.567,2.66,3.25,0.939,0.507,0.039,0.624,0.957,0.93,126800,96403,3.5,0.076,0.923,2799.8,Catholic,0.772946286,Midwest,0.2052,POINT (-89.148632 40.124144),0.08,0.16,0.57976267,0.399145267
17089,Kane County,Illinois,-0.162280702,0.14,0.138,0.118,0.132,0.266,0.131,0.012,0.553,2.89,3.46,0.86,0.331,0.051,0.67,0.949,0.89,107823,84368,3.6,0.087,0.913,990.8,Catholic,0.572854179,Midwest,0.2452,POINT (-89.148632 40.124144),0.34,0.42,0.561360382,0.417356691
17091,Kankakee County,Illinois,-0.542372881,0.127,0.158,0.112,0.12,0.254,0.147,0.023,0.457,2.64,3.32,0.904,0.195,0.077,0.797,0.903,0.802,73666,60923,4,0.224,0.776,167.7,Catholic,0.542737265,Midwest,0.3175,POINT (-89.148632 40.124144),0.48,0.67,0.405104019,0.570195248
17093,Kendall County,Illinois,-0.085213033,0.161,0.132,0.133,0.148,0.247,0.106,0.008,0.636,3.11,3.6,0.927,0.395,0.035,0.755,0.967,0.929,114034,104858,3.2,0.075,0.924,358.2,Catholic,0.393564356,Midwest,0.2497,POINT (-89.148632 40.124144),0.24,0.14,0.516595281,0.459341173
17097,Lake County,Illinois,0.185185185,0.136,0.148,0.112,0.125,0.275,0.129,0.019,0.578,2.74,3.28,0.904,0.45,0.055,0.608,0.956,0.917,129550,92511,4.2,0.084,0.915,1585.6,Catholic,0.582615692,Midwest,0.235,POINT (-89.148632 40.124144),0.18,0.35,0.610589066,0.369869163
17099,LaSalle County,Illinois,0.016908213,0.116,0.114,0.122,0.124,0.273,0.162,0.033,0.451,2.32,2.95,0.893,0.162,0.088,0.828,0.879,0.832,71489,59130,4.6,0.177,0.823,100.4,Catholic,0.572644921,Midwest,0.315,POINT (-89.148632 40.124144),0.33,0.43,0.418046681,0.56094108
17111,McHenry County,Illinois,-0.084033613,0.134,0.127,0.114,0.127,0.292,0.135,0.016,0.597,2.71,3.14,0.935,0.35,0.051,0.759,0.963,0.944,108205,88879,3.9,0.108,0.892,511.9,Catholic,0.598166861,Midwest,0.2556,POINT (-89.148632 40.124144),0.22,0.07,0.474875135,0.499823792
17113,McLean County,Illinois,0.166666667,0.123,0.215,0.123,0.126,0.224,0.122,0.014,0.483,2.48,3.08,0.945,0.458,0.064,0.759,0.946,0.828,88239,68784,2.8,0.238,0.762,143.3,Catholic,0.567369613,Midwest,0.2622,POINT (-89.148632 40.124144),0.28,0.19,0.502729176,0.463467942
17115,Macon County,Illinois,0.348101266,0.135,0.121,0.127,0.116,0.249,0.174,0.03,0.451,2.35,3.15,0.934,0.215,0.081,0.802,0.9,0.758,69620,50839,5.7,0.166,0.835,190.8,Catholic,0.545527589,Midwest,0.3189,POINT (-89.148632 40.124144),0.26,0.6,0.401866888,0.578877032
17119,Madison County,Illinois,3.692982456,0.123,0.118,0.132,0.12,0.274,0.156,0.021,0.485,2.38,2.91,0.934,0.302,0.088,0.69,0.933,0.87,87113,67440,3.8,0.163,0.837,376.3,Catholic,0.52761046,Midwest,0.2828,POINT (-89.148632 40.124144),0.2,0.3,0.420448102,0.55271958
17143,Peoria County,Illinois,-0.843137255,0.128,0.128,0.132,0.121,0.244,0.155,0.022,0.414,2.36,3.12,0.932,0.324,0.067,0.753,0.915,0.839,82292,57247,5.5,0.171,0.828,301.2,Catholic,0.624572372,Midwest,0.2895,POINT (-89.148632 40.124144),0.25,0.61,0.51895252,0.455527372
17161,Rock Island County,Illinois,-0.379146919,0.125,0.128,0.117,0.121,0.255,0.17,0.025,0.432,2.26,2.91,0.886,0.239,0.077,0.627,0.917,0.865,70342,58313,5.3,0.169,0.831,345,Catholic,0.501985821,Midwest,0.3098,POINT (-89.148632 40.124144),0.26,0.71,0.549126719,0.42807968
17163,St. Clair County,Illinois,2.319559229,0.13,0.119,0.135,0.125,0.266,0.143,0.019,0.43,2.41,3.04,0.915,0.276,0.131,0.567,0.908,0.832,77996,57169,4.7,0.096,0.905,410.6,Catholic,0.543953847,Midwest,0.3192,POINT (-89.148632 40.124144),0.41,0.52,0.533355711,0.446121901
17167,Sangamon County,Illinois,0.657807309,0.125,0.116,0.127,0.123,0.267,0.167,0.018,0.412,2.29,2.95,0.93,0.341,0.079,0.793,0.912,0.802,80923,61280,5.6,0.202,0.797,227.4,Catholic,0.615623022,Midwest,0.2862,POINT (-89.148632 40.124144),0.16,0.44,0.466983609,0.510591784
17179,Tazewell County,Illinois,0.165384615,0.131,0.116,0.115,0.128,0.258,0.174,0.024,0.509,2.43,3.04,0.943,0.274,0.076,0.823,0.892,0.819,78686,65848,3.8,0.225,0.775,208.6,Catholic,0.530259834,Midwest,0.2914,POINT (-89.148632 40.124144),0.15,0.11,0.359429987,0.61567537
17183,Vermilion County,Illinois,-0.659036145,0.133,0.116,0.119,0.111,0.261,0.17,0.023,0.384,2.34,3.1,0.897,0.121,0.086,0.846,0.884,0.803,58935,43111,8.3,0.23,0.77,90.9,Other,0.43445023,Midwest,0.3526,POINT (-89.148632 40.124144),0.66,0.81,0.3262436,0.654983882
17197,Will County,Illinois,-0.055299539,0.139,0.138,0.12,0.135,0.275,0.122,0.014,0.579,2.96,3.54,0.914,0.352,0.054,0.742,0.95,0.908,108439,90134,3.8,0.127,0.873,809.6,Catholic,0.494415255,Midwest,0.2572,POINT (-89.148632 40.124144),0.26,0.2,0.531137911,0.447967747
17199,Williamson County,Illinois,0.880597015,0.121,0.11,0.13,0.134,0.25,0.181,0.016,0.465,2.33,2.8,0.933,0.293,0.088,0.782,0.891,0.829,75721,58097,3.7,0.353,0.647,157.9,Evangelical,0.491161445,Midwest,0.3268,POINT (-89.148632 40.124144),0.37,0.48,0.302588277,0.676005811
17201,Winnebago County,Illinois,-0.246666667,0.13,0.126,0.122,0.121,0.261,0.158,0.021,0.447,2.42,2.96,0.888,0.248,0.071,0.692,0.932,0.867,73962,59455,6.9,0.15,0.85,575.2,Catholic,0.601522017,Midwest,0.3069,POINT (-89.148632 40.124144),0.36,0.72,0.501573878,0.47655626
18003,Allen County,Indiana,0.675603217,0.144,0.132,0.137,0.127,0.24,0.135,0.014,0.466,2.55,3.2,0.895,0.289,0.074,0.682,0.943,0.899,76589,56519,3.7,0.309,0.692,540.6,Catholic,0.614064712,Midwest,0.3484,POINT (-86.2818 39.919991),0.54,0.52,0.432860979,0.544605576
18005,Bartholomew County,Indiana,-0.359832636,0.135,0.122,0.15,0.129,0.239,0.145,0.02,0.481,2.72,3.35,0.91,0.365,0.056,0.684,0.926,0.899,87331,72555,2,0.307,0.692,188.7,Evangelical,0.5553038,Midwest,0.3404,POINT (-86.2818 39.919991),0.55,0.36,0.356947702,0.618462812
18011,Boone County,Indiana,0.04338843,0.16,0.119,0.112,0.149,0.264,0.124,0.015,0.61,2.51,2.99,0.923,0.465,0.06,0.644,0.963,0.871,126100,70813,1.9,0.279,0.721,133.9,Catholic,0.676341808,Midwest,0.2911,POINT (-86.2818 39.919991),0.2,0.04,0.395742471,0.580244029
18019,Clark County,Indiana,-0.200945626,0.125,0.116,0.133,0.141,0.253,0.155,0.011,0.468,2.67,3.21,0.907,0.224,0.071,0.464,0.935,0.783,73922,59064,4.2,0.269,0.729,295.6,Catholic,0.380760578,Midwest,0.3908,POINT (-86.2818 39.919991),0.57,0.25,0.39905649,0.581796817
18035,Delaware County,Indiana,-0.394673123,0.096,0.229,0.113,0.096,0.241,0.156,0.022,0.36,2.34,2.8,0.922,0.226,0.069,0.733,0.892,0.825,61483,45065,6.4,0.328,0.672,300.1,Mainline,0.348904998,Midwest,0.3903,POINT (-86.2818 39.919991),0.59,0.57,0.424851113,0.556680708
18039,Elkhart County,Indiana,-0.487364621,0.157,0.14,0.129,0.114,0.24,0.127,0.025,0.48,2.96,3.96,0.824,0.199,0.054,0.659,0.902,0.872,72420,54531,3.1,0.221,0.78,426.5,Other,0.517227765,Midwest,0.4085,POINT (-86.2818 39.919991),0.77,0.77,0.350975305,0.631454421
18043,Floyd County,Indiana,0.455,0.139,0.12,0.125,0.126,0.267,0.142,0.024,0.492,2.7,3.3,0.92,0.286,0.07,0.511,0.933,0.814,81305,63219,3.1,0.293,0.707,504.1,Catholic,0.628992464,Midwest,0.3763,POINT (-86.2818 39.919991),0.34,0.17,0.418903402,0.559781829
18053,Grant County,Indiana,0.466257669,0.113,0.16,0.119,0.096,0.262,0.165,0.026,0.399,2.2,2.82,0.888,0.212,0.094,0.727,0.885,0.823,60754,47206,5.6,0.294,0.704,169.2,Mainline,0.462411327,Midwest,0.4139,POINT (-86.2818 39.919991),0.75,0.73,0.295113959,0.682757097
18057,Hamilton County,Indiana,-0.343936382,0.156,0.126,0.113,0.149,0.262,0.112,0.02,0.648,2.69,3.12,0.972,0.631,0.054,0.569,0.976,0.951,138826,105062,3,0.17,0.83,696.4,Catholic,0.49722292,Midwest,0.2479,POINT (-86.2818 39.919991),0.24,0.03,0.455620905,0.523647029
18059,Hancock County,Indiana,0.072916667,0.125,0.118,0.133,0.122,0.271,0.15,0.02,0.553,2.67,3.28,0.895,0.294,0.057,0.764,0.914,0.876,89907,69392,3.5,0.274,0.726,228.8,Other,0.479472015,Midwest,0.3916,POINT (-86.2818 39.919991),0.36,0.02,0.300505698,0.675724173
18063,Hendricks County,Indiana,-0.052301255,0.152,0.116,0.134,0.138,0.26,0.129,0.015,0.561,2.76,3.21,0.952,0.37,0.078,0.685,0.964,0.917,108107,85381,2.8,0.219,0.78,357.4,Evangelical,0.49233403,Midwest,0.3097,POINT (-86.2818 39.919991),0.36,0.08,0.368385967,0.607897859
18067,Howard County,Indiana,-0.119669876,0.129,0.115,0.127,0.114,0.265,0.165,0.025,0.443,2.38,3.01,0.898,0.182,0.095,0.763,0.923,0.86,64442,53440,5.7,0.274,0.727,282.4,Other,0.580312258,Midwest,0.4079,POINT (-86.2818 39.919991),0.57,0.48,0.327418164,0.650972188
18081,Johnson County,Indiana,-0.265135699,0.136,0.131,0.129,0.128,0.262,0.138,0.012,0.555,2.72,3.2,0.925,0.311,0.072,0.702,0.942,0.871,95661,73651,2.2,0.251,0.749,435.8,Other,0.500315064,Midwest,0.3429,POINT (-86.2818 39.919991),0.38,0.14,0.318688964,0.659885594
18085,Kosciusko County,Indiana,-0.571428571,0.135,0.12,0.137,0.112,0.26,0.157,0.013,0.558,2.51,2.94,0.866,0.271,0.071,0.695,0.895,0.835,77934,64099,3.9,0.309,0.691,145.6,Other,0.412019442,Midwest,0.3918,POINT (-86.2818 39.919991),0.71,0.46,0.233716154,0.740464414
18089,Lake County,Indiana,-0.11148272,0.131,0.127,0.124,0.126,0.264,0.15,0.019,0.428,2.52,3.13,0.897,0.226,0.067,0.545,0.909,0.834,77171,57081,6,0.188,0.811,994.1,Catholic,0.596143184,Midwest,0.3461,POINT (-86.2818 39.919991),0.72,0.73,0.56770445,0.417174344
18091,LaPorte County,Indiana,-0.605263158,0.115,0.126,0.125,0.122,0.277,0.164,0.015,0.436,2.36,2.86,0.886,0.18,0.074,0.727,0.914,0.836,73242,56019,3.2,0.327,0.672,186.3,Catholic,0.41982829,Midwest,0.416,POINT (-86.2818 39.919991),0.75,0.72,0.454061386,0.526340298
18095,Madison County,Indiana,0.23627685,0.124,0.121,0.127,0.117,0.267,0.166,0.024,0.461,2.41,2.98,0.885,0.186,0.083,0.798,0.906,0.833,65461,55142,5.3,0.296,0.704,291.3,Catholic,0.415517032,Midwest,0.412,POINT (-86.2818 39.919991),0.65,0.67,0.376962138,0.602687622
18097,Marion County,Indiana,-0.262152778,0.135,0.131,0.171,0.129,0.232,0.111,0.018,0.351,2.5,3.5,0.872,0.31,0.061,0.657,0.889,0.83,71045,50458,5.5,0.22,0.78,2279.6,Catholic,0.473439577,Midwest,0.371,POINT (-86.2818 39.919991),0.7,0.8,0.635934079,0.344374889
18105,Monroe County,Indiana,0.166666667,0.085,0.3,0.134,0.106,0.196,0.114,0.019,0.416,2.46,2.94,0.953,0.462,0.046,0.607,0.948,0.895,73462,52453,3.9,0.168,0.833,349.7,Catholic,0.345383913,Midwest,0.335,POINT (-86.2818 39.919991),0.63,0.45,0.631201406,0.349495653
18109,Morgan County,Indiana,-0.070546737,0.124,0.125,0.113,0.124,0.289,0.147,0.023,0.535,2.68,3.2,0.905,0.174,0.085,0.825,0.938,0.878,87745,62862,2.6,0.327,0.673,170.5,Evangelical,0.394461056,Midwest,0.3983,POINT (-86.2818 39.919991),0.43,0.22,0.215188473,0.760861749
18127,Porter County,Indiana,-0.346581876,0.122,0.136,0.12,0.133,0.267,0.15,0.017,0.536,2.55,3.1,0.949,0.277,0.072,0.645,0.951,0.872,92719,72483,4.4,0.258,0.743,393,Catholic,0.450600269,Midwest,0.336,POINT (-86.2818 39.919991),0.45,0.15,0.459443526,0.520269567
18141,St. Joseph County,Indiana,-0.447427293,0.131,0.15,0.135,0.114,0.248,0.138,0.021,0.445,2.46,3.11,0.903,0.302,0.064,0.637,0.906,0.788,74003,53456,4.2,0.173,0.826,583,Mainline,0.73400242,Midwest,0.375,POINT (-86.2818 39.919991),0.61,0.62,0.519759107,0.461340877
18157,Tippecanoe County,Indiana,-0.227951153,0.118,0.271,0.143,0.107,0.19,0.105,0.01,0.387,2.42,3.2,0.906,0.394,0.044,0.596,0.942,0.837,70167,49352,2.7,0.278,0.722,345.7,Catholic,0.373040861,Midwest,0.334,POINT (-86.2818 39.919991),0.66,0.49,0.490104692,0.484002351
18163,Vanderburgh County,Indiana,2.813492063,0.123,0.133,0.139,0.123,0.251,0.153,0.02,0.427,2.31,2.99,0.907,0.276,0.076,0.706,0.918,0.861,72542,51350,4.9,0.224,0.776,769.7,Catholic,0.582616873,Midwest,0.3859,POINT (-86.2818 39.919991),0.53,0.52,0.443138214,0.538796323
18167,Vigo County,Indiana,-0.118942731,0.109,0.184,0.131,0.109,0.243,0.147,0.02,0.408,2.34,2.9,0.922,0.257,0.076,0.748,0.929,0.874,65988,48013,8.4,0.284,0.716,267.4,Catholic,0.374564201,Midwest,0.4128,POINT (-86.2818 39.919991),0.68,0.73,0.415722347,0.563036198
18177,Wayne County,Indiana,-0.15248227,0.122,0.128,0.112,0.115,0.264,0.173,0.02,0.464,2.29,2.79,0.88,0.177,0.087,0.722,0.906,0.871,61176,47944,4.3,0.39,0.609,171.5,Catholic,0.506246645,Midwest,0.4136,POINT (-86.2818 39.919991),0.71,0.71,0.344087575,0.634668883
19013,Black Hawk County,Iowa,-0.622620381,0.119,0.181,0.127,0.116,0.225,0.148,0.022,0.437,2.44,3.13,0.929,0.303,0.069,0.733,0.932,0.859,83308,60506,5.1,0.265,0.736,231.7,Catholic,0.688008239,Midwest,0.3709,POINT (-93.500061 42.074659),0.04,0.43,0.535296503,0.445091826
19061,Dubuque County,Iowa,-0.877777778,0.125,0.148,0.12,0.11,0.254,0.163,0.02,0.449,2.43,3.12,0.943,0.326,0.072,0.729,0.936,0.866,80313,62178,2.8,0.381,0.619,154,Catholic,0.739837485,Midwest,0.3727,POINT (-93.500061 42.074659),0.01,0.23,0.475781627,0.504654527
19103,Johnson County,Iowa,-0.557553957,0.111,0.243,0.144,0.121,0.204,0.106,0.015,0.474,2.37,2.97,0.942,0.538,0.045,0.545,0.95,0.89,99179,66011,3.8,0.127,0.873,213.1,Catholic,0.444476704,Midwest,0.3151,POINT (-93.500061 42.074659),0.02,0.27,0.705739943,0.273401629
19113,Linn County,Iowa,-0.885416667,0.131,0.129,0.137,0.124,0.256,0.137,0.023,0.457,2.36,2.99,0.941,0.33,0.084,0.691,0.946,0.891,80404,63559,4,0.235,0.764,294.6,Catholic,0.670982739,Midwest,0.3686,POINT (-93.500061 42.074659),0.01,0.18,0.556057682,0.418679094
19153,Polk County,Iowa,-0.829931973,0.137,0.126,0.152,0.141,0.238,0.12,0.016,0.454,2.44,3.04,0.922,0.375,0.069,0.689,0.935,0.865,87952,66918,4.7,0.269,0.732,750.5,Catholic,0.55308146,Midwest,0.3485,POINT (-93.500061 42.074659),0.01,0.38,0.565206469,0.412745647
19155,Pottawattamie County,Iowa,-0.685714286,0.133,0.121,0.117,0.126,0.263,0.159,0.021,0.468,2.44,2.94,0.909,0.232,0.089,0.522,0.931,0.805,72350,60056,2.8,0.345,0.654,98,Catholic,0.494096052,Midwest,0.4023,POINT (-93.500061 42.074659),0.04,0.46,0.406064183,0.573780168
