fips,State,County,EconomicRegion,DensPerSqMile,New_case_rate,Infection_rate_change,per_gop,per_dem,low_mask_adoption,mask_adoption,AnyVaccineHesitancy,FullyVaccinatedAdults,Geographical_Point,Family,PercReligion
6007,California,Butte County,Far West,134.4,5.21,-0.13,0.47754846,0.494169068,0.169,0.83,0.2396,0.436,POINT (-119.662127 37.211164),Catholic,0.359136364
6009,California,Calaveras County,Far West,44.7,4.05,1.25,0.608084229,0.369827713,0.162,0.838,0.2312,0.415,POINT (-119.662127 37.211164),Catholic,0.700008776
6011,California,Colusa County,Far West,18.6,0,-7.29,0.572758144,0.40674129,0.15,0.851,0.2515,0.474,POINT (-119.662127 37.211164),Catholic,0.555721556
6013,California,Contra Costa County,Far West,1465.2,6.95,2.12,0.263023244,0.716387661,0.073,0.927,0.1638,0.7,POINT (-119.662127 37.211164),Catholic,0.404306856
6015,California,Del Norte County,Far West,28.4,7.7,3.08,0.564180929,0.408400279,0.257,0.743,0.279,0.323,POINT (-119.662127 37.211164),Catholic,0.230164278
6017,California,El Dorado County,Far West,106,5.56,3.34,0.532452772,0.444479843,0.142,0.858,0.1857,0.516,POINT (-119.662127 37.211164),Catholic,0.30878503
6019,California,Fresno County,Far West,156.2,2.33,-0.09,0.450822211,0.529112494,0.102,0.897,0.2205,0.494,POINT (-119.662127 37.211164),Catholic,0.532591757
6021,California,Glenn County,Far West,21.4,4.53,1.51,0.62548707,0.353790294,0.2,0.8,0.2515,0.441,POINT (-119.662127 37.211164),Catholic,0.421662755
6023,California,Humboldt County,Far West,37.7,6.43,0.11,0.316295694,0.650432963,0.066,0.934,0.2473,0.525,POINT (-119.662127 37.211164),Catholic,0.234996992
6025,California,Imperial County,Far West,41.8,3.68,-0.18,0.367555273,0.61141084,0.036,0.964,0.2344,0.573,POINT (-119.662127 37.211164),Catholic,0.391392785
6027,California,Inyo County,Far West,1.8,5.54,4.75,0.48729037,0.488767008,0.052,0.947,0.2312,NULL,POINT (-119.662127 37.211164),Catholic,0.465599051
6029,California,Kern County,Far West,103.3,3.65,-0.21,0.538892493,0.436941807,0.155,0.845,0.2556,0.408,POINT (-119.662127 37.211164),Catholic,0.488380015
6031,California,Kings County,Far West,110.1,2.52,-4.15,0.548862237,0.426353231,0.14,0.86,0.278,0.311,POINT (-119.662127 37.211164),Catholic,0.562497549
6033,California,Lake County,Far West,51.5,9.76,4.88,0.455659722,0.518784722,0.014,0.985,0.2596,0.483,POINT (-119.662127 37.211164),Catholic,0.268831671
6035,California,Lassen County,Far West,7.7,9.81,-2.81,0.748435544,0.233541927,0.294,0.707,0.279,0.296,POINT (-119.662127 37.211164),Catholic,0.239891102
6037,California,Los Angeles County,Far West,2419.6,7.58,5.87,0.268686599,0.710431686,0.083,0.917,0.1852,0.562,POINT (-119.662127 37.211164),Catholic,0.545176326
6039,California,Madera County,Far West,70.6,4.36,2.09,0.546852314,0.431257213,0.126,0.875,0.2524,0.44,POINT (-119.662127 37.211164),Catholic,0.546879661
6041,California,Marin County,Far West,485.1,2.81,1.59,0.157970745,0.823409349,0.057,0.943,0.1471,0.789,POINT (-119.662127 37.211164),Catholic,0.457479725
6043,California,Mariposa County,Far West,12.6,0.83,0.83,0.578793774,0.39766537,0.153,0.847,0.2312,NULL,POINT (-119.662127 37.211164),Catholic,0.45471481
6045,California,Mendocino County,Far West,25.1,5.11,-0.65,0.306142699,0.664159129,0.009,0.992,0.2596,0.563,POINT (-119.662127 37.211164),Catholic,0.34678567
6047,California,Merced County,Far West,132.2,4.53,1.44,0.435128837,0.541091881,0.151,0.849,0.2448,0.35,POINT (-119.662127 37.211164),Catholic,0.555855711
6049,California,Modoc County,Far West,2.5,1.62,-29.08,0.716689719,0.265099124,0.182,0.819,0.279,NULL,POINT (-119.662127 37.211164),Catholic,0.159405327
6051,California,Mono County,Far West,4.7,0,0,0.373014695,0.595665727,0.049,0.95,0.2312,NULL,POINT (-119.662127 37.211164),Catholic,0.964582453
6053,California,Monterey County,Far West,126.5,2.24,1.42,0.282512524,0.695331425,0.095,0.904,0.2071,0.576,POINT (-119.662127 37.211164),Catholic,0.511585156
6055,California,Napa County,Far West,182.4,5.23,2.81,0.286680902,0.69073237,0.076,0.922,0.169,0.663,POINT (-119.662127 37.211164),Catholic,0.535586589
6057,California,Nevada County,Far West,103.1,4.87,0.72,0.413651951,0.561633044,0.141,0.859,0.2159,0.504,POINT (-119.662127 37.211164),Non-denominational,0.340539063
6059,California,Orange County,Far West,3807.7,1.77,0.47,0.444559957,0.534925167,0.09,0.91,0.1619,0.588,POINT (-119.662127 37.211164),Catholic,0.476988485
6061,California,Placer County,Far West,247.6,3.48,-4.09,0.521187829,0.454728807,0.107,0.894,0.1713,0.56,POINT (-119.662127 37.211164),Catholic,0.402873444
6063,California,Plumas County,Far West,7.8,0.89,-6.71,0.572583511,0.405206112,0.183,0.817,0.279,NULL,POINT (-119.662127 37.211164),Catholic,0.266606688
6065,California,Riverside County,Far West,303.8,7.18,4.97,0.450433466,0.529982252,0.081,0.919,0.2093,0.459,POINT (-119.662127 37.211164),Catholic,0.453125421
6067,California,Sacramento County,Far West,1470.8,8.2,3.86,0.361142436,0.613690849,0.115,0.886,0.209,0.525,POINT (-119.662127 37.211164),Catholic,0.386422778
6069,California,San Benito County,Far West,39.8,7.51,5.46,0.367440408,0.611637348,0.085,0.914,0.2367,0.507,POINT (-119.662127 37.211164),Catholic,0.652626246
6071,California,San Bernardino County,Far West,101.5,4.51,2.66,0.435537517,0.542088471,0.097,0.902,0.2275,0.439,POINT (-119.662127 37.211164),Catholic,0.409837805
6073,California,San Diego County,Far West,735.8,3.79,1.27,0.374655527,0.60225807,0.074,0.926,0.187,0.445,POINT (-119.662127 37.211164),Catholic,0.456778361
6075,California,San Francisco County,Far West,17179.2,3.74,2.15,0.127220616,0.852743665,0.063,0.938,0.1181,0.696,POINT (-119.662127 37.211164),Catholic,0.386242525
6077,California,San Joaquin County,Far West,492.6,4.37,-1.01,0.419833381,0.558644169,0.154,0.845,0.2209,0.433,POINT (-119.662127 37.211164),Catholic,0.455163095
6079,California,San Luis Obispo County,Far West,81.7,1.82,-0.3,0.422316995,0.553040124,0.086,0.914,0.2032,0.489,POINT (-119.662127 37.211164),Catholic,0.595281805
6081,California,San Mateo County,Far West,1602.2,4.79,1.58,0.201965585,0.778883727,0.087,0.912,0.1281,0.712,POINT (-119.662127 37.211164),Catholic,0.477496726
6083,California,Santa Barbara County,Far West,155,1.89,0.58,0.328207381,0.648880612,0.11,0.89,0.2104,0.589,POINT (-119.662127 37.211164),Catholic,0.49556376
6085,California,Santa Clara County,Far West,1381,3.79,2,0.252329746,0.726573798,0.069,0.932,0.125,0.734,POINT (-119.662127 37.211164),Catholic,0.454844464
6087,California,Santa Cruz County,Far West,589.4,1.46,-0.08,0.186034145,0.789013509,0.094,0.906,0.1807,0.635,POINT (-119.662127 37.211164),Catholic,0.339169608
6089,California,Shasta County,Far West,46.9,2.7,-4.6,0.654348762,0.322927879,0.222,0.779,0.2403,0.386,POINT (-119.662127 37.211164),Non-denominational,0.287434475
6091,California,Sierra County,Far West,3.4,4.75,4.75,0.591709845,0.378238342,0.24,0.76,0.2159,NULL,POINT (-119.662127 37.211164),Evangelical,0.165432099
6093,California,Siskiyou County,Far West,7.2,11.16,7.55,0.56673774,0.409083156,0.288,0.713,0.279,0.433,POINT (-119.662127 37.211164),Catholic,0.310757238
6095,California,Solano County,Far West,503,6.25,3.76,0.336713129,0.63954895,0.124,0.876,0.1909,0.516,POINT (-119.662127 37.211164),Catholic,0.388615778
6097,California,Sonoma County,Far West,307.1,7.95,2.03,0.230473585,0.745336475,0.056,0.944,0.181,0.654,POINT (-119.662127 37.211164),Catholic,0.369223234
6099,California,Stanislaus County,Far West,344.2,4.7,-0.72,0.484674882,0.492567807,0.122,0.878,0.239,0.405,POINT (-119.662127 37.211164),Catholic,0.405873812
6101,California,Sutter County,Far West,157.3,7.07,0.29,0.571646341,0.407293621,0.169,0.832,0.2519,0.46,POINT (-119.662127 37.211164),Catholic,0.328235008
6103,California,Tehama County,Far West,21.5,1.54,-0.44,0.666446154,0.310260785,0.26,0.74,0.2515,0.323,POINT (-119.662127 37.211164),Catholic,0.30992862
6105,California,Trinity County,Far West,4.3,0,-3.49,0.509427932,0.455576862,0.206,0.793,0.2515,NULL,POINT (-119.662127 37.211164),Mormon,0.150732627
6107,California,Tulare County,Far West,91.7,0.58,0.47,0.52835213,0.450208401,0.179,0.821,0.2469,0.429,POINT (-119.662127 37.211164),Catholic,0.419251027
6109,California,Tuolumne County,Far West,24.9,4.72,1.57,0.58185586,0.394000197,0.135,0.865,0.2312,0.473,POINT (-119.662127 37.211164),Catholic,0.466269304
6111,California,Ventura County,Far West,446.7,0.42,-1.22,0.383742057,0.594722473,0.068,0.933,0.1828,0.6,POINT (-119.662127 37.211164),Catholic,0.46695566
6113,California,Yolo County,Far West,197.9,3.3,1.49,0.280597138,0.694995065,0.052,0.947,0.1879,0.555,POINT (-119.662127 37.211164),Catholic,0.381181883
6115,California,Yuba County,Far West,114.2,7.81,-0.72,0.593413234,0.377010105,0.163,0.836,0.2519,0.366,POINT (-119.662127 37.211164),Catholic,0.341861271
8003,Colorado,Alamosa County,Rocky Mountain,21.4,13.2,0.88,0.488345287,0.481429303,0.279,0.721,0.2587,0.329,POINT (-105.547832 38.998552),Catholic,0.764972483
8005,Colorado,Arapahoe County,Rocky Mountain,716.7,6.05,-2.7,0.363589894,0.609986778,0.104,0.896,0.2162,0.41,POINT (-105.547832 38.998552),Catholic,0.370139667
8007,Colorado,Archuleta County,Rocky Mountain,8.9,30.55,24.44,0.567475941,0.408792651,0.237,0.764,0.2316,0.307,POINT (-105.547832 38.998552),Catholic,0.820423701
8009,Colorado,Baca County,Rocky Mountain,1.5,0,0,0.839101124,0.14247191,0.36,0.641,0.2587,0.192,POINT (-105.547832 38.998552),Mainline,0.380147835
8011,Colorado,Bent County,Rocky Mountain,4.3,0,-2.56,0.660949868,0.321899736,0.241,0.758,0.3011,0.101,POINT (-105.547832 38.998552),Catholic,0.389906139
8013,Colorado,Boulder County,Rocky Mountain,405.6,6.48,3.85,0.206204424,0.771860793,0.055,0.945,0.1824,0.509,POINT (-105.547832 38.998552),Catholic,0.373348056
8015,Colorado,Chaffee County,Rocky Mountain,17.6,3.51,-2.81,0.453597725,0.521980025,0.217,0.783,0.2652,0.324,POINT (-105.547832 38.998552),Evangelical,0.484024931
8017,Colorado,Cheyenne County,Rocky Mountain,1,0,0,0.874119718,0.115316901,0.309,0.69,0.3011,0.152,POINT (-105.547832 38.998552),Catholic,0.595860566
8019,Colorado,Clear Creek County,Rocky Mountain,23,7.36,1.47,0.420586439,0.550397068,0.155,0.846,0.1509,0.283,POINT (-105.547832 38.998552),Catholic,0.175946303
8021,Colorado,Conejos County,Rocky Mountain,6.4,12.19,-13.93,0.527579045,0.452111701,0.259,0.74,0.2587,0.3,POINT (-105.547832 38.998552),Catholic,0.744912791
8023,Colorado,Costilla County,Rocky Mountain,2.9,3.68,-3.67,0.353868195,0.626074499,0.182,0.819,0.2587,0.348,POINT (-105.547832 38.998552),Catholic,0.98354143
8025,Colorado,Crowley County,Rocky Mountain,7.4,0,-2.36,0.726285714,0.249714286,0.116,0.884,0.3011,0.107,POINT (-105.547832 38.998552),Catholic,0.339000515
8027,Colorado,Custer County,Rocky Mountain,5.8,11.28,-14.09,0.680792515,0.305998899,0.268,0.732,0.2652,0.257,POINT (-105.547832 38.998552),Catholic,0.42773208
8029,Colorado,Delta County,Rocky Mountain,27.1,16.5,-0.46,0.675322664,0.303923593,0.255,0.745,0.2429,0.302,POINT (-105.547832 38.998552),Catholic,0.412574309
8031,Colorado,Denver County,Rocky Mountain,3922.6,5.78,-2.9,0.181851422,0.795509196,0.1,0.901,0.2087,0.465,POINT (-105.547832 38.998552),Catholic,0.539777858
8033,Colorado,Dolores County,Rocky Mountain,1.9,0,-62.57,0.751552795,0.235334714,0.157,0.843,0.2316,0.229,POINT (-105.547832 38.998552),Evangelical,0.198643411
8035,Colorado,Douglas County,Rocky Mountain,339.7,7.77,-3.87,0.523620568,0.451871554,0.135,0.865,0.1812,0.512,POINT (-105.547832 38.998552),Non-denominational,0.390100363
8037,Colorado,Eagle County,Rocky Mountain,31,7.77,3.62,0.339464653,0.637886067,0.044,0.956,0.2029,0.476,POINT (-105.547832 38.998552),Catholic,0.334157135
8039,Colorado,Elbert County,Rocky Mountain,12.5,8.02,-3.74,0.738924301,0.236527419,0.25,0.751,0.2113,0.258,POINT (-105.547832 38.998552),Catholic,0.177423547
8041,Colorado,El Paso County,Rocky Mountain,292.6,10.63,-6.13,0.535379531,0.427455266,0.201,0.799,0.2499,0.419,POINT (-105.547832 38.998552),Catholic,0.373790503
8043,Colorado,Fremont County,Rocky Mountain,30.5,4.48,-5.37,0.685409086,0.288335877,0.137,0.863,0.2652,0.258,POINT (-105.547832 38.998552),Catholic,0.431915257
8045,Colorado,Garfield County,Rocky Mountain,19.1,17.2,4.36,0.476216671,0.499191043,0.142,0.858,0.2622,0.331,POINT (-105.547832 38.998552),Catholic,0.296919612
8047,Colorado,Gilpin County,Rocky Mountain,36.3,0,-11.44,0.437888199,0.531055901,0.045,0.955,0.1509,0.407,POINT (-105.547832 38.998552),Mainline,0.074434847
8049,Colorado,Grand County,Rocky Mountain,8,3.63,-8.17,0.49473151,0.477203647,0.058,0.941,0.2029,0.437,POINT (-105.547832 38.998552),Catholic,0.276157111
8051,Colorado,Gunnison County,Rocky Mountain,4.7,5.73,-7.36,0.333780161,0.637354781,0.139,0.862,0.2316,0.394,POINT (-105.547832 38.998552),Catholic,0.408313756
8053,Colorado,Hinsdale County,Rocky Mountain,0.8,104.53,104.53,0.558544304,0.403481013,0.21,0.79,0.2316,0.304,POINT (-105.547832 38.998552),Evangelical,0.409252669
8055,Colorado,Huerfano County,Rocky Mountain,4.2,8.29,6.22,0.5,0.47117567,0.13,0.87,0.2652,0.313,POINT (-105.547832 38.998552),Catholic,0.706750112
8057,Colorado,Jackson County,Rocky Mountain,0.9,0,-10.26,0.77739726,0.199771689,0.138,0.862,0.2029,0.235,POINT (-105.547832 38.998552),Mainline,0.350789096
8061,Colorado,Kiowa County,Rocky Mountain,0.8,0,0,0.880398671,0.108527132,0.238,0.762,0.3011,0.146,POINT (-105.547832 38.998552),Non-denominational,1.285407725
8063,Colorado,Kit Carson County,Rocky Mountain,3.8,6.04,0,0.812193232,0.171015242,0.466,0.534,0.3011,0.237,POINT (-105.547832 38.998552),Catholic,0.640870617
8065,Colorado,Lake County,Rocky Mountain,19.4,3.52,-16.99,0.377934865,0.581418834,0.054,0.946,0.2652,0.392,POINT (-105.547832 38.998552),Catholic,0.169083447
8067,Colorado,La Plata County,Rocky Mountain,30.3,7.37,0,0.399052345,0.576106765,0.185,0.815,0.2316,0.493,POINT (-105.547832 38.998552),Catholic,0.432306074
8069,Colorado,Larimer County,Rocky Mountain,115.4,6.48,-1.33,0.407817668,0.562187414,0.11,0.89,0.2156,0.465,POINT (-105.547832 38.998552),Catholic,0.448716751
8071,Colorado,Las Animas County,Rocky Mountain,3.2,27.57,22.65,0.538123351,0.439266424,0.183,0.818,0.2587,0.337,POINT (-105.547832 38.998552),Catholic,0.905848971
8073,Colorado,Lincoln County,Rocky Mountain,2.1,2.51,-2.5,0.805356469,0.177291588,0.277,0.724,0.3011,0.194,POINT (-105.547832 38.998552),Mainline,0.545637461
8075,Colorado,Logan County,Rocky Mountain,12.4,2.55,-6.37,0.767850361,0.210596278,0.381,0.619,0.3011,0.202,POINT (-105.547832 38.998552),Catholic,0.420185829
8077,Colorado,Mesa County,Rocky Mountain,44.1,20.38,-10.47,0.627816645,0.347994968,0.278,0.721,0.2759,0.323,POINT (-105.547832 38.998552),Mormon,0.372811352
8079,Colorado,Mineral County,Rocky Mountain,0.8,0,0,0.564814815,0.419312169,0.259,0.742,0.2587,0.431,POINT (-105.547832 38.998552),Evangelical,0.808988764
8081,Colorado,Moffat County,Rocky Mountain,2.9,45.17,10.75,0.807002562,0.171221178,0.345,0.655,0.2622,0.227,POINT (-105.547832 38.998552),Mormon,0.328307358
8083,Colorado,Montezuma County,Rocky Mountain,12.6,9.82,-0.55,0.600387097,0.376516129,0.157,0.843,0.2316,0.39,POINT (-105.547832 38.998552),Mormon,0.354728804
8085,Colorado,Montrose County,Rocky Mountain,18.4,34.41,22.38,0.672899446,0.30844234,0.251,0.75,0.2429,0.336,POINT (-105.547832 38.998552),Catholic,0.307781762
8087,Colorado,Morgan County,Rocky Mountain,22,2.95,0.98,0.697977299,0.28201397,0.36,0.641,0.3011,0.315,POINT (-105.547832 38.998552),Catholic,0.560105117
8089,Colorado,Otero County,Rocky Mountain,14.9,1.56,-4.82,0.601086048,0.376461988,0.153,0.847,0.2587,0.274,POINT (-105.547832 38.998552),Catholic,0.892199034
8091,Colorado,Ouray County,Rocky Mountain,8.2,25.96,25.96,0.392288557,0.588308458,0.209,0.79,0.2429,0.437,POINT (-105.547832 38.998552),Catholic,0.22993688
8093,Colorado,Park County,Rocky Mountain,7.4,6.82,3.03,0.568836452,0.398942229,0.142,0.859,0.2652,0.309,POINT (-105.547832 38.998552),Catholic,0.133654202
8095,Colorado,Phillips County,Rocky Mountain,6.5,0,-10.05,0.787927565,0.195573441,0.377,0.623,0.3011,0.284,POINT (-105.547832 38.998552),Evangelical,0.736830257
8097,Colorado,Pitkin County,Rocky Mountain,17.7,6.43,3.62,0.232499791,0.751777202,0.049,0.951,0.2029,0.327,POINT (-105.547832 38.998552),Catholic,0.217693025
8099,Colorado,Prowers County,Rocky Mountain,7.7,2.35,-3.52,0.720733681,0.262183061,0.33,0.67,0.2587,0.245,POINT (-105.547832 38.998552),Catholic,0.615329456
8101,Colorado,Pueblo County,Rocky Mountain,66.7,4.24,-10.94,0.478510515,0.495724753,0.136,0.864,0.2473,0.329,POINT (-105.547832 38.998552),Catholic,0.645555535
8103,Colorado,Rio Blanco County,Rocky Mountain,2.1,54.22,47.44,0.829314549,0.15199133,0.277,0.723,0.2622,0.177,POINT (-105.547832 38.998552),Mormon,0.48769877
8105,Colorado,Rio Grande County,Rocky Mountain,13.1,15.22,7.61,0.580491673,0.395717684,0.315,0.686,0.2587,0.396,POINT (-105.547832 38.998552),Catholic,0.693456852
8107,Colorado,Routt County,Rocky Mountain,10,30.55,26.09,0.351090306,0.627044323,0.136,0.864,0.2622,0.503,POINT (-105.547832 38.998552),Catholic,0.323748352
8109,Colorado,Saguache County,Rocky Mountain,1.9,12.56,-18.84,0.41693715,0.555916199,0.325,0.675,0.2587,0.177,POINT (-105.547832 38.998552),Catholic,0.68745907
8111,Colorado,San Juan County,Rocky Mountain,1.8,0,-27.47,0.358792185,0.607460036,0.167,0.833,0.2316,0.355,POINT (-105.547832 38.998552),Catholic,0.506437768
8113,Colorado,San Miguel County,Rocky Mountain,5.7,13.97,-1.75,0.220711094,0.762385856,0.175,0.825,0.2429,0.584,POINT (-105.547832 38.998552),Catholic,0.295012909
8115,Colorado,Sedgwick County,Rocky Mountain,4.3,0,0,0.775242047,0.208160443,0.365,0.635,0.3011,0.238,POINT (-105.547832 38.998552),Catholic,0.683900799
8117,Colorado,Summit County,Rocky Mountain,46,7.52,3.65,0.288002598,0.683532659,0.065,0.935,0.2029,0.577,POINT (-105.547832 38.998552),Catholic,0.243266414
8119,Colorado,Teller County,Rocky Mountain,41.9,5.06,-12.38,0.663616506,0.311588642,0.258,0.742,0.2684,0.276,POINT (-105.547832 38.998552),Catholic,0.331648822
8121,Colorado,Washington County,Rocky Mountain,1.9,0,-8.73,0.862699468,0.122672872,0.386,0.613,0.3011,0.189,POINT (-105.547832 38.998552),Catholic,0.448899044
8125,Colorado,Yuma County,Rocky Mountain,4.2,1.66,-9.75,0.824533226,0.157598876,0.455,0.545,0.3011,0.238,POINT (-105.547832 38.998552),Catholic,0.625112018
9001,Connecticut,Fairfield County,New England,1467.2,1.57,0.03,0.357383877,0.628987928,0.106,0.894,0.1494,0.693,POINT (-72.738288 41.575155),Catholic,0.679698177
9003,Connecticut,Hartford County,New England,1216.2,1.91,-0.06,0.353908879,0.630637207,0.103,0.897,0.1601,0.662,POINT (-72.738288 41.575155),Catholic,0.532049834
9005,Connecticut,Litchfield County,New England,206.3,1.57,-0.83,0.517006992,0.466450941,0.089,0.91,0.1645,0.657,POINT (-72.738288 41.575155),Catholic,0.483696368
9007,Connecticut,Middlesex County,New England,448.6,1.41,-0.95,0.409917039,0.573047186,0.065,0.935,0.1617,0.744,POINT (-72.738288 41.575155),Catholic,0.46233009
9009,Connecticut,New Haven County,New England,1426.7,2.39,0.33,0.406459639,0.580479927,0.09,0.91,0.1751,0.659,POINT (-72.738288 41.575155),Catholic,0.518220196
9011,Connecticut,New London County,New England,412.2,1.89,0.11,0.4090857,0.569174236,0.112,0.889,0.1866,0.684,POINT (-72.738288 41.575155),Catholic,0.476933462
9013,Connecticut,Tolland County,New England,372.2,1.71,-0.17,0.43228714,0.546346187,0.043,0.957,0.1644,0.597,POINT (-72.738288 41.575155),Catholic,0.417365791
9015,Connecticut,Windham County,New England,230.9,5.85,3.28,0.510555916,0.467806647,0.145,0.855,0.204,0.551,POINT (-72.738288 41.575155),Catholic,0.481296653
10001,Delaware,Kent County,Mideast,276.9,2.45,0.16,0.471232404,0.511944843,0.138,0.862,0.2443,0.435,POINT (-75.452394 38.994926),Catholic,0.397215205
10003,Delaware,New Castle County,Mideast,1263.2,3.09,-0.64,0.307210925,0.678065451,0.081,0.919,0.2073,0.552,POINT (-75.452394 38.994926),Catholic,0.530676219
10005,Delaware,Sussex County,Mideast,210.6,2.87,-1.77,0.550667945,0.438199641,0.041,0.959,0.2004,0.569,POINT (-75.452394 38.994926),Catholic,0.48672297
11001,District of Columbia,District of Columbia,Mideast,9856.5,1.56,-0.26,0.053973214,0.921496939,0.094,0.907,0.1908,0.546,POINT (-77.016275 38.904785),Catholic,0.615143513
